,Unnamed: 0,Accession Number,Artist - Sort Name,Full Title,Portfolio (Series) Title,Creation Date,Height,Width,Depth,Media & Support,Credit Line,Class Type
8259,3141,1997.56,"Bunker, George Raymond","Study for ""Orchard"" organized by the artist",,1959,5.8125,8,0,graphite on paper,gift of George  R. Bunker Estate,E: Work on Paper
8260,3124,1997.39,"Bunker, George Raymond","Study for ""Orchard"" organized by the artist",,1959,8.4375,7.75,0,ink on paper,gift of the George R. Bunker Estate,E: Work on Paper
8261,6547,1990.51.9,"Frampton, Hollis",51 Crosby Street,Ways to Purity,1959,9.4375,7.5625,0,gelatin silver print,gift of Marion Faller,G: Photography
8262,6577,1991.42,"Frampton, Hollis",Untitled,,1959,18,18,0,oil on canvas,"gift of Frank Stella (PA 1954), Addison Art Drive",A: Painting
8263,557,1983.35.52,"Andre, Carl",Page 52 from Passport,Passport,1960,9,3.0625,0,reproduction photograph mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8264,548,1983.35.43,"Andre, Carl",Page 43 from Passport,Passport,1960,5.0625,3,0,gold foil mounted card mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8265,576,1983.35.71,"Andre, Carl",Page 71 from Passport,Passport,1960,6.125,3.6875,0,in on paper mounted on card mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8266,556,1983.35.51,"Andre, Carl",Page 51 from Passport,Passport,1960,7.6875,4.5,0,on tissue mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8267,555,1983.35.50,"Andre, Carl",Page 50 from Passport,Passport,1960,6.25,3.5,0,ink on tissue mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8268,552,1983.35.47,"Andre, Carl",Page 47 from Passport,Passport,1960,4.8125,3.0625,0,reproduction on gold foil on photograph on wove paper,gift of the artist (PA 1953),E: Work on Paper
8269,553,1983.35.48,"Andre, Carl",Page 48 from Passport,Passport,1960,5.125,3.5625,0,reproduction on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8270,551,1983.35.46,"Andre, Carl",Page 46 from Passport,Passport,1960,6.125,4.0625,0,pen and ink on wove paper on halftone on wove paper,gift of the artist (PA 1953),E: Work on Paper
8271,4459,2004.34,"Daniell, George","Fisherman: Along the Sea-coast, Fire Island, NY",,1960,8.75,13.5,0,vintage gelatin silver print,museum purchase,G: Photography
8272,529,1983.35.24,"Andre, Carl",Page 24 from Passport,Passport,1960,5.9375,4.4375,0,reprduction photograph mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8273,550,1983.35.45,"Andre, Carl",Page 45 from Passport,Passport,1960,6.0625,3.6875,0,"stamps and ink, halftones mounted on wove paper on wove paper",gift of the artist (PA 1953),E: Work on Paper
8274,575,1983.35.70,"Andre, Carl",Page 70 from Passport,Passport,1960,10.75,8.25,0,type and ink on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8275,549,1983.35.44,"Andre, Carl",Page 44 from Passport,Passport,1960,4.1875,3.1875,0,embossed silver and gold foil on wove paper,gift of the artist (PA 1953),E: Work on Paper
8276,530,1983.35.25,"Andre, Carl",Page 25 from Passport,Passport,1960,5.5,3.5625,0,postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8277,577,1983.35.72,"Andre, Carl",Page 72 from Passport,Passport,1960,10.75,8.3125,0,ink on tissue mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8278,554,1983.35.49,"Andre, Carl",Page 49 from Passport,Passport,1960,1.25,0.875,0,red wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8279,531,1983.35.26,"Andre, Carl",Page 26 from Passport,Passport,1960,2.125,1.5625,0,gelatin silver print mountd on wve paper,gift of the artist (PA 1953),E: Work on Paper
8280,565,1983.35.60,"Andre, Carl",Page 60 from Passport,Passport,1960,10.75,8.1875,0,stamp and ink on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8281,558,1983.35.53,"Andre, Carl",Page 53 from Passport,Passport,1960,4.6875,6.375,0,drawing,gift of the artist (PA 1953),E: Work on Paper
8282,541,1983.35.36,"Andre, Carl",Page 36 from Passport,Passport,1960,5.5,3.5,0,postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8283,91,1984.181,"Abbott, Berenice",Robert Wiener,,1960,7.5,9.5,0,gelatin silver print,gift of Paul Stephens,G: Photography
8284,571,1983.35.66,"Andre, Carl",Page 66 from Passport,Passport,1960,6.25,5.6875,0,reproduction photo collage mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8285,570,1983.35.65,"Andre, Carl",Page 65 from Passport,Passport,1960,4.375,5.5625,0,type and colored inks on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8286,569,1983.35.64,"Andre, Carl",Page 64 from Passport,Passport,1960,3.5,2.5,0,playing card mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8287,568,1983.35.63,"Andre, Carl",Page 63 from Passport,Passport,1960,2.6875,5,0,ink on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8288,542,1983.35.37,"Andre, Carl",Page 37 from Passport,Passport,1960,5.4375,3.375,0,gelatin silver print mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8289,564,1983.35.59,"Andre, Carl",Page 59 from Passport,Passport,1960,2.875,2.625,0,red marker on lined heavy weight wove paper,gift of the artist (PA 1953),E: Work on Paper
8290,540,1983.35.35,"Andre, Carl",Page 35 from Passport,Passport,1960,3.5,5.5,0,postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8291,535,1983.35.30,"Andre, Carl",Page 30 from Passport,Passport,1960,8.625,8.625,0,reproduction photo mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8292,539,1983.35.34,"Andre, Carl",Page 34 from Passport,Passport,1960,5.6875,3.3125,0,"marker, crayon on heavy wove paper mounted on wove paper",gift of the artist (PA 1953),E: Work on Paper
8293,536,1983.35.31,"Andre, Carl",Page 31 from Passport,Passport,1960,1,2.75,0,stamp and ink on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8294,537,1983.35.32,"Andre, Carl",Page 32 from Passport,Passport,1960,10.75,8.3125,0,newsprint mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8295,538,1983.35.33,"Andre, Carl",Page 33 from Passport,Passport,1960,2.375,4.0625,0,type written on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8296,567,1983.35.62,"Andre, Carl",Page 62 from Passport,Passport,1960,8.375,4.75,0,fabric mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8297,563,1983.35.58,"Andre, Carl",Page 58 from Passport,Passport,1960,4.8125,7.75,0,ink and colored ink on postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8298,543,1983.35.38,"Andre, Carl",Page 38 from Passport,Passport,1960,6.5625,4.5,0,reproduction photo from book mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8299,534,1983.35.29,"Andre, Carl",Page 29 from Passport,Passport,1960,6.875,4.25,0,newsprint mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8300,559,1983.35.54,"Andre, Carl",Page 54 from Passport,Passport,1960,8.125,6.4375,0,ink on blue paper,gift of the artist (PA 1953),E: Work on Paper
8301,566,1983.35.61,"Andre, Carl",Page 61 from Passport,Passport,1960,4,6.125,0,ink on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8302,573,1983.35.68,"Andre, Carl",Page 68 from Passport,Passport,1960,6.5,4.3125,0,reproduction photo mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8303,572,1983.35.67,"Andre, Carl",Page 67 from Passport,Passport,1960,4.8125,3.875,0,reproduction photograph mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8304,75,1982.160.11,"Abbott, Berenice",Collison of Two Balls,The Science Pictures,1960,18.75,15.375,0,gelatin silver print,purchased as the gift of Vito S. Portera,G: Photography
8305,532,1983.35.27,"Andre, Carl",Page 27 from Passport,Passport,1960,10.75,8.3125,0,stamp and ink on tissue mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8306,547,1983.35.42,"Andre, Carl",Page 42 from Passport,Passport,1960,3.1875,2.6875,0,stamp on wove paper mounted on gold foil mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8307,560,1983.35.55,"Andre, Carl",Page 55 from Passport,Passport,1960,10.4375,6.6875,0,pencil on lined paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8308,546,1983.35.41,"Andre, Carl",Page 41 from Passport,Passport,1960,1.4375,4.5,0,paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8309,545,1983.35.40,"Andre, Carl",Page 40 from Passport,Passport,1960,3,5.0625,0,wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8310,544,1983.35.39,"Andre, Carl",Page 39 from Passport,Passport,1960,10.6875,8.3125,0,stamp and ink on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8311,561,1983.35.56,"Andre, Carl",Page 56 from Passport,Passport,1960,6.875,4.5,0,ink on cream paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8312,562,1983.35.57,"Andre, Carl",Page 57 from Passport,Passport,1960,4.25,2.875,0,red reproduction photo mnted on wove pap,gift of the artist (PA 1953),E: Work on Paper
8313,533,1983.35.28,"Andre, Carl",Page 28 from Passport,Passport,1960,6.0625,3.875,0,embossed gold and silver foil mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8314,4461,2004.36,"Daniell, George","November Bobcat, Maine",,1960,13.25,10.25,0,vintage gelatin silver print,museum purchase,G: Photography
8315,574,1983.35.69,"Andre, Carl",Page 69 from Passport,Passport,1960,2.25,2.25,0,gelatin silver print mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8316,16802,1983.66,"Townley, Hugh",Piece with Arches,,1960,6.5625,7.4375,0,wood,gift of Mr. and Mrs. Christopher C. Cook,B: Sculpture
8317,7431,1963.53,"Haffer, Virna",California Horizon,,1960,8,19.25,0,gelatin silver print,gift of The Greystone Corporation through Photography in the Fine Arts,G: Photography
8318,578,1983.35.73,"Andre, Carl",Page 73 from Passport,Passport,1960,4.25,5.625,0,"colored, pencil, pencil, and ball-point penon wove paper mounted on wove paper",gift of the artist (PA 1953),E: Work on Paper
8319,13305,1961.21,"Platou, Joanne",Kilauea - iki,,1960,9.75,22,0,"watercolor, gold leaf, and pastel on board",museum purchase,E: Work on Paper
8320,602,1983.35.1-99,"Andre, Carl",Passport,Passport,1960,11,8.5,0,"bound volume of 95 pages of collage, graphite, and ink plus one cover sheet of",gift of the artist (PA 1953),E: Work on Paper
8321,601,1983.35.96,"Andre, Carl",Page 96 from Passport,Passport,1960,9.625,7.75,0,reproduction photograph mounted on paper board,gift of the artist (PA 1953),E: Work on Paper
8322,600,1983.35.95,"Andre, Carl",Page 95 from Passport,Passport,1960,9.5625,7.75,0,gelatin silver print mounted on printed page mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8323,7466,1961.24.1-5,"Haley, Priscilla J.",The Island,The Island,1960,0,0,0,five etchings,museum purchase,F: Prints
8324,4450,2004.25,"Daniell, George",Maine Lobster Fisherman,,1960,12.25,8.75,0,vintage gelatin silver print,museum purchase,G: Photography
8325,7465,1961.24.5,"Haley, Priscilla J.",Tree in Fog,The Island,1960,0,0,0,etching,museum purchase,F: Prints
8326,7464,1961.24.4,"Haley, Priscilla J.",American Granite,The Island,1960,0,0,0,etching,museum purchase,F: Prints
8327,16161,1987.527,"Stettner, Louis","Man Carrying Pole, Holland",,1960,7.25,11,0,gelatin silver print,gift of Hal Shapot,G: Photography
8328,7923,1976.4.9,"Hatch, John W.",Below Glen Ellis Falls (Craford Notch),,1960,19.25,14.25,0,ink and graphite on paper,museum purchase,E: Work on Paper
8329,7463,1961.24.3,"Haley, Priscilla J.",In Robin Hood Cove,The Island,1960,0,0,0,etching,museum purchase,F: Prints
8330,7927,1976.4.13,"Hatch, John W.",Mountain Stream 1960,,1960,14.25,19.25,0,ink and graphite on paper,museum purchase,E: Work on Paper
8331,4451,2004.26,"Daniell, George","Richard Butler, Oak Point, Trenton, Maine",,1960,9,13,0,vintage gelatin silver print,museum purchase,G: Photography
8332,7462,1961.24.2,"Haley, Priscilla J.",Winter Sea,The Island,1960,0,0,0,etching,museum purchase,F: Prints
8333,4452,2004.27,"Daniell, George",Dick Butler,,1960,13.75,9.4375,0,vintage gelatin silver print,museum purchase,G: Photography
8334,4453,2004.28,"Daniell, George",Dick Butler,,1960,9,13.5,0,vintage gelatin silver print,museum purchase,G: Photography
8335,7461,1961.24.1,"Haley, Priscilla J.",Of Spruces,The Island,1960,0,0,0,etching,museum purchase,F: Prints
8336,7841,1986.6,"Hartigan, Grace",Love Light,,1960,28.5,22.625,0,Cray pas on wove paper,gift of John Raimondi in memory of Dr. Winston H. Price,E: Work on Paper
8337,4454,2004.29,"Daniell, George",Dick Butler,,1960,13.75,9.25,0,vintage gelatin silver print,museum purchase,G: Photography
8338,14384,1965.6,"Sanderson, Ormond","Scarbo, After Baudelaire",,1960,11.875,19.25,0,"wood, glazed ceramic tile",museum purchase,B: Sculpture
8339,16687,1996.80.144,"Tooker, George",Study for Three Women,,1960,11.875,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8340,10695,1991.46,"Martin, Agnes Bernice",Untitled,,1960,11.75,11.9375,0,"ink, watercolor, and graphite on paper","gift of Frank Stella (PA 1954), Addison Art Drive",E: Work on Paper
8341,10660,2007.19,"Marshall, Barbara Morss",Two Geese,,1960,9.5,7,0,gelatin silver print,gift of Eric Myrvaagnes (PA 1957),G: Photography
8342,10742,1982.13,"Mazur, Michael",Study for Three Patients,,1960,19,25.5,0,charcoal on paper,gift of Mr. and Mrs. Melvin Silverberg,E: Work on Paper
8343,7698,1982.93,"Halsman, Philippe","Allen Funt, Darwood Kirby, Marilyn VanDerbur",,1960,13.875,10.8125,0,gelatin silver print,gift of Henry Weinstein,G: Photography
8344,4720,1985.86,"DeCarava, Roy","Coltrane and Elvin, New York",,1960,10,13,0,gelatin silver print,museum purchase,G: Photography
8345,7733,1982.128,"Halsman, Philippe",Fred Kappel (President ATT),,1960,9.6875,7.625,0,gelatin silver print,gift of Bunny Freidus,G: Photography
8346,7798,2003.61,"Harbutt, Charles","The Good Kiss, Times Square, New York City",,1960,8,12,0,gelatin silver print,gift of Helen Levitt,G: Photography
8347,16678,1996.80.135,"Tooker, George",Study for Three Women,,1960,11.75,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8348,16679,1996.80.136,"Tooker, George",Study for Three Women,,1960,11.625,8.9375,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8349,3235,1961.8,"Callahan, Kenneth L.","Mouse, No. 1",,1960,13.75,20.5,0,"tempera, wash on wove paper",museum purchase,E: Work on Paper
8350,16680,1996.80.137,"Tooker, George",Study for Three Women,,1960,10.5,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8351,16681,1996.80.138,"Tooker, George",Study for Three Women,,1960,11.8125,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8352,16682,1996.80.139,"Tooker, George",Study for Three Women,,1960,11.625,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8353,16683,1996.80.140,"Tooker, George",Study for Three Women,,1960,11.875,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8354,16684,1996.80.141,"Tooker, George",Study for Three Women,,1960,11.875,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8355,16685,1996.80.142,"Tooker, George",Study for Three Women,,1960,9,11.875,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8356,16686,1996.80.143,"Tooker, George",Study for Three Women,,1960,11.875,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8357,16688,1996.80.145,"Tooker, George",Study for Three Women,,1960,11.875,9,0,drawing,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8358,15138,1998.153,"Siskind, Aaron",Chicago Facade 7,,1960,6.5625,8.1875,0,gelatin silver print,gift of Patricia Gordon in memory of Jerome J. Gordon II,G: Photography
8359,4455,2004.30,"Daniell, George",Dick Butler,,1960,13.75,9.5,0,vintage gelatin silver print,museum purchase,G: Photography
8360,7460,1961.24.0,"Haley, Priscilla J.",(title page),The Island,1960,0,0,0,etching,museum purchase,F: Prints
8361,592,1983.35.87,"Andre, Carl",Page 87 from Passport,Passport,1960,6.1875,3.9375,0,cigarette wrapper mounted on printed page mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8362,591,1983.35.86,"Andre, Carl",Page 86 from Passport,Passport,1960,10.75,8.375,0,reproduction phtographs mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8363,590,1983.35.85,"Andre, Carl",Page 85 from Passport,Passport,1960,10.75,8.3125,0,"reproduction photographs, type, seals, newspaper, print mounted on wove paper",gift of the artist (PA 1953),E: Work on Paper
8364,589,1983.35.84,"Andre, Carl",Page 84 from Passport,Passport,1960,6.4375,4.1875,0,"type on paper mounted on wove paper,",gift of the artist (PA 1953),E: Work on Paper
8365,588,1983.35.83,"Andre, Carl",Page 83 from Passport,Passport,1960,3.75,2.9375,0,ink on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8366,587,1983.35.82,"Andre, Carl",Page 82 from Passport,Passport,1960,8.5625,3.6875,0,pencil on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8367,586,1983.35.81,"Andre, Carl",Page 81 from Passport,Passport,1960,6.8125,8.5,0,pencil on wove paper mnted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8368,584,1983.35.79,"Andre, Carl",Page 79 from Passport,Passport,1960,7.1875,7.125,0,oil and gold ink on cardboard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8369,17574,1973.75,"White, Minor",Untitled,,1960,10.75,9.5,0,gelatin silver print,museum purchase,G: Photography
8370,583,1983.35.78,"Andre, Carl",Page 78 from Passport,Passport,1960,9.75,6.4375,0,gelatin silver print mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8371,4458,2004.33,"Daniell, George","Untitled-Clouds, Sun, and Sea",,1960,14,9.75,0,vintage gelatin silver print,museum purchase,G: Photography
8372,15097,1985.24.14,"Siskind, Aaron",Chicago 27,Untitled,1960,9.75,12.625,0,gelatin silver print,gift of Larry Marx,G: Photography
8373,10109,1995.66,"Louis, Morris",Russet Pilaster,,1960,82.5,34.625,0,acrylic on canvas,gift of H. Hanford (PA 1945) and Jane Smith,A: Painting
8374,582,1983.35.77,"Andre, Carl",Page 77 from Passport,Passport,1960,9.4375,7.5625,0,gelatin silver print mounted on wve pap,gift of the artist (PA 1953),E: Work on Paper
8375,581,1983.35.76,"Andre, Carl",Page 76 from Passport,Passport,1960,5.9375,4,0,postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8376,580,1983.35.75,"Andre, Carl",Page 75 from Passport,Passport,1960,10.75,8.1875,0,pencil on gold wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8377,579,1983.35.74,"Andre, Carl",Page 74 from Passport,Passport,1960,5.5,5,0,pencil and colored pencil on paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8378,593,1983.35.88,"Andre, Carl",Page 88 from Passport,Passport,1960,3,5.0625,0,printed foil mounted on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8379,4456,2004.31,"Daniell, George","Seawall, Maine",,1960,9.25,13.25,0,vintage gelatin silver print,museum purchase,G: Photography
8380,594,1983.35.89,"Andre, Carl",Page 89 from Passport,Passport,1960,5.875,2.75,0,cigarette wrapper mounted on silver foil mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8381,15088,1985.24.5,"Siskind, Aaron",Chicago 7,Untitled,1960,9.75,12.5,0,gelatin silver print,gift of Larry Marx,G: Photography
8382,17596,2007.23,"Whitman, Douglas",Propellers,,1960,4.75,4.25,0,gelatin silver print,gift of Eric Myrvaagnes (PA 1957),G: Photography
8383,4457,2004.32,"Daniell, George",Untitled-Burning Blueberry Barrens with Solitary Figure,,1960,9.5,13.75,0,vintage gelatin silver print,museum purchase,G: Photography
8384,7969,2007.13,"Hecker, Elizabeth B.",Green Pepper,,1960,9.375,7.375,0,gelatin silver print,gift of Eric Myrvaagnes (PA 1957),G: Photography
8385,528,1983.35.23,"Andre, Carl",Page 23 from Passport,Passport,1960,6.25,5.5,0,reproduction photo on wove paper on wove paper,gift of the artist (PA 1953),E: Work on Paper
8386,15074,2013.38,"Siporin, Mitchell",Judith,,1960,12,9,0,etching,gift of Judith and Rachel Siporin in memory of Mitchell and Miriam Siporin,F: Prints
8387,15076,2013.40,"Siporin, Mitchell",Performers,,1960,14,9.75,0,engraving,gift of Judith and Rachel Siporin in memory of Mitchell and Miriam Siporin,F: Prints
8388,16975,1994.10.1-50,"Van Vechten, Carl","'O, Write My Name.' American Portraits:  Harlem Heroes","'O, Write My Name.' American Portraits: Harlem Heroes",1960,0,0,0,fifty hand-pulled gravure prints,"gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010) in honor of Donald and Britta McNemar",G: Photography
8389,12710,1999.28,"Newman, Barnett",Untitled,,1960,13.9375,10,0,ink on paper,gift of Mrs. Barnett Newman in honor of Frank Stella (PA 1954),E: Work on Paper
8390,12709,1963.56,"Newman, Arnold Abner",Milton Avery,,1960,7.625,9.5,0,gelatin silver print,gift of The Greystone Corporation through Photography in the Fine Arts,G: Photography
8391,10908,2015.4,"Metzker, Ray K.",Venice (Light Under Church Doors),,1960,8,10,0,gelatin silver print,museum purchase,G: Photography
8392,2876,1961.45,"Boghosian, Varujan",The Juggler,,1960,28.5625,19.0625,0,ink on wove paper,museum purchase,E: Work on Paper
8393,599,1983.35.94,"Andre, Carl",Page 94 from Passport,Passport,1960,7.4375,0,0,reprduction photograph mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8394,598,1983.35.93,"Andre, Carl",Page 93 from Passport,Passport,1960,8.6875,6.5,0,reprduction photograph mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8395,597,1983.35.92,"Andre, Carl",Page 92 from Passport,Passport,1960,6,4,0,postcard mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8396,596,1983.35.91,"Andre, Carl",Page 91 from Passport,Passport,1960,9.5,6.8125,0,printed page mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8397,7413,2000.75,"Gutmann, John",Roofscape. Mexico,,1960,10.25,12.4375,0,gelatin silver print,gift of John Gutmann,G: Photography
8398,6307,2007.12,"Fisher, Elaine",Air Conditioner,,1960,7,9,0,gelatin silver print,gift of Eric Myrvaagnes (PA 1957),G: Photography
8399,595,1983.35.90,"Andre, Carl",Page 90 from Passport,Passport,1960,7.5,4.25,0,fabric mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8400,527,1983.35.22,"Andre, Carl",Page 22 from Passport,Passport,1960,10.75,8.3125,0,reproduction photos mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8401,585,1983.35.80,"Andre, Carl",Page 80 from Passport,Passport,1960,7.375,8.5,0,pencil on wove paper mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8402,525,1983.35.20,"Andre, Carl",Page 20 from Passport,Passport,1960,3,6.25,0,currency mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8403,9041,1961.44,"Kepes, Gyorgy",Water Jade,,1960,60,60,0,oil and sand on canvas,gift of Anonymous Donor through the American Federation of Arts,A: Painting
8404,4207,1998.110,"Cornell, Joseph",Homage to Brancusi,,1960,14.875,11.875,0,"stain, postal stamp, printed stamp, color pencil, on wove paper mounted on particle board in gold-colored wood frame behind glass","gift of Fiona and Michael Scharf (PA 1960) in honor of Jock Reynolds, Mr. Enthusiasm",A: Painting
8405,9169,2011.41,"Koch, John",Seated Couple,,1960,8,9.5,0,graphite on paper,"gift of Kraushaar Galleries, New York",E: Work on Paper
8406,8788,1962.10,"Jeswald, Joseph",The Bristling Mass,,1960,37,47.5,0,oil on canvas,gift of anonymous donor through the American Federation of Arts,A: Painting
8407,16631,1996.80.88,"Tooker, George",Study for Lovers II,,1960,24.3125,28.3125,0,graphite on paper,"gift of the artist (PA 1938) in memory of his parents, George Clair and Angela Montejo Roura Tooker",E: Work on Paper
8408,9633,1959.53,"Larkin, Eugene",The Violinist,,1960,0,0,0,woodcut,gift of Mr. and Mrs. Richard S. Davis,F: Prints
8409,9345,1960.54,"Krause, George",Untitled,,1960,7.75,9.5,0,gelatin silver print,museum purchase,G: Photography
8410,9347,1966.5,"Krause, Glen",Rocks,,1960,23.125,24.125,0,monotype ink,museum purchase,F: Prints
8411,14997,2010.7,"Silk, George","Hurdlers, 1960 Olympic Trials",,1960,3.25,13.25,0,vintage gelatin silver print,"purchased as the gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010)",G: Photography
8412,14990,2008.108,"Shulman, Julius","Case Study House #22, Los Angeles, CA (Pierre Koenig)",,1960,24,20,0,gelatin silver print,"purchased as the gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010)",G: Photography
8413,14988,2008.106,"Shulman, Julius","Case Study House #21 (Hifi), Los Angeles, CA",,1960,24,20,0,chromogenic print,"purchased as the gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010)",G: Photography
8414,14987,2008.105,"Shulman, Julius","Case Study House #22 (playboy), Los Angeles, CA",,1960,24,20,0,chromogenic print,"purchased as the gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010)",G: Photography
8415,7175,1961.3,"Goldin, Leon",Feb-60,,1960,46,70.75,0,oil on canvas,museum purchase,A: Painting
8416,9059,2007.15,"Kezar, Lucy",Gravestone,,1960,9.5,7.75,0,gelatin silver print,gift of Eric Myrvaagnes (PA 1957),G: Photography
8417,8899,2000.76,"Katz, Alex",[East Madison #3 ],,1960,24,24,0,oil on board,gift of John Kubie,A: Painting
8418,5791,1996.58.3,"Edgerton, Harold",Cranberry Juice into Milk,Harold Edgerton: Ten Dye Transfer Photographs,1960,0,0,0,dye transfer print,gift of The Harold and Esther Edgerton Family Foundation,G: Photography
8419,8697,1986.46,"Jacobi, Lotte",Two Stumps,,1960,10,13.75,0,gelatin silver print,gift of Julia and Christopher C. Cook,G: Photography
8420,8698,1987.599,"Jacobi, Lotte","Woods, Durham, N.H.",,1960,10.375,10.625,0,gelatin silver print mounted on ceramic tile,gift of Mr. and Mrs. Christopher C. Cook,G: Photography
8421,8699,1987.600,"Jacobi, Lotte","Swamps, Durham, N.H.",,1960,10.375,10.625,0,gelatin silver print mtd. on ceramic tile,gift of Mr. and Mrs. Christopher C. Cook,G: Photography
8422,526,1983.35.21,"Andre, Carl",Page 21 from Passport,Passport,1960,7.5625,1.375,0,film contact strip mounted on wove paper,gift of the artist (PA 1953),E: Work on Paper
8423,7264,2006.37,"Gray, Cleve",Still Life,,1960,0,0,0,work on paper,gift of Francine du Plessix Gray,E: Work on Paper
